Time,Title,Network,URL
2023.08.15.,"""반값등록금 때문에 서울시립대 경쟁력 하락"" 국힘 주장 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002402886
2023.08.14.,‘롤스로이스男’ 변호인은 대형 로펌 소속? [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/047/0002402718
2023.08.14.,[팩트체크] 새만금 잼버리를 둘러싼 여러 가지 논란들의 팩트체크,YTN,https://n.news.naver.com/article/022/0003845062
2023.08.13.,"“잼버리 주무책임은 전북도, 여가부는 보조기관?” [팩트체크]",한겨레,https://n.news.naver.com/article/052/0001923018
2023.08.12.,"""일요일에 일하고 하루 쉬라는데…휴무도 1.5배 아닌가요?""[직장인 완생]",뉴시스,https://n.news.naver.com/article/028/0002652175
2023.08.11.,[알고보니] 야영 대신 '관광' 잼버리‥정말 태풍 때문이었나?,MBC,https://n.news.naver.com/article/003/0012027886
2023.08.11.,[팩트체크] 외국에선 폭염에도 이름을 붙인다?,연합뉴스,https://n.news.naver.com/article/214/0001292672
2023.08.10.,"""7만원짜리 잼버리 텐트, 25만원에 납품?"" 의혹은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0014125652
2023.08.06.,"코로나 6개월만에 다시 5만명대…""마스크, 코로나에 효과 없다?"" [노컷체크]",노컷뉴스,https://n.news.naver.com/article/047/0002402301
2023.08.04.,"[알고보니] 잼버리 온열환자 속출, 어디서나 있는 일?",MBC,https://n.news.naver.com/article/079/0003798845
2023.08.03.,[사실은] 20~30년 걸리던 게 1년 만에…우리 바다 더 심각,SBS,https://n.news.naver.com/article/214/0001290937
2023.08.01.,[팩트체크] 주요 국가들은 교사의 생활지도권 구체적으로 규정하고 있다?,이데일리,https://n.news.naver.com/article/055/0001078697
2023.08.01.,교육부 “최근 3년 수능·6월 모의평가 킬러문항 22개”...사실일까?[팩트체크],매일경제,https://n.news.naver.com/article/018/0005542134
2023.08.01.,[팩트체크] 학생인권조례 때문에 교권침해가 늘어났다?,연합뉴스,https://n.news.naver.com/article/009/0005166752
2023.07.31.,"[팩트체크] ""27만 원 찾아줬는데 사례금 3원 준다고?""",YTN,https://n.news.naver.com/article/001/0014105357
2023.07.31.,"[팩트체크] 실업급여, 부정수급을 가장 많이 한 층은 여성·청년이다?",YTN,https://n.news.naver.com/article/052/0001917131
2023.07.31.,"[팩트체크] 우리가 참고한 미국의 학생인권조례, 학생의 권리만큼 의무도 강조했다?",YTN,https://n.news.naver.com/article/052/0001917130
2023.07.31.,"[팩트체크] 교권 추락, '학생인권조례' 때문일까?",더팩트,https://n.news.naver.com/article/052/0001917129
2023.07.30.,[팩트체크]학생인권조례 도입으로 교권 침해 늘어났다?,서울신문,https://n.news.naver.com/article/629/0000230282
2023.07.28.,[알고보니] 학생인권조례 때문에 교권침해 늘었다?,MBC,https://n.news.naver.com/article/081/0003381150
2023.07.28.,"[사실은] 대선조선, 수주 호황에 부활 코앞…""한고비만 넘기면 돼""",머니S,https://n.news.naver.com/article/214/0001289413
2023.07.28.,"[사실은] ""학생인권조례 때문에 교권 침해 늘었다"" 따져 보니…",SBS,https://n.news.naver.com/article/417/0000938580
2023.07.25.,"[사실은] ""교사-가해 학생 '즉시 분리'""…외국은 '교사 사생활 보호' 초점",SBS,https://n.news.naver.com/article/055/0001077009
2023.07.25.,"[사실은] 가해 학생과 피해 교사 '즉시 분리', 외국은 어떻게?",SBS,https://n.news.naver.com/article/055/0001076231
2023.07.23.,[팩트체크] 서울시 길고양이 중성화 사업 실효성 없다?,더팩트,https://n.news.naver.com/article/055/0001076217
2023.07.22.,"집중호우에 식중독 위험도 높아진다?…""침수 의심 식품 먹으면 안돼""[노컷체크]",노컷뉴스,https://n.news.naver.com/article/629/0000228981
2023.07.21.,"""문 정부가 4대강 보 해체해 충남·전라 물난리"" 주장 '새빨간 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/079/0003793951
2023.07.20.,"[팩트체크] 폭우 중 골프 자제, 국민의힘 윤리강령에 있다?",이데일리,https://n.news.naver.com/article/047/0002400084
2023.07.20.,"[사실은] 한반도 '극한 호우', 50년 동안 ○배 늘었다",SBS,https://n.news.naver.com/article/018/0005534489
2023.07.19.,[알고보니] 오염수 양식 광어로 '안전 인증'?,MBC,https://n.news.naver.com/article/055/0001074826
2023.07.19.,[팩트체크] 공무원 채용과정에서 합격자의 남녀 성비가 정해져 있다?,YTN,https://n.news.naver.com/article/214/0001287157
2023.07.19.,[팩트체크] 주민투표로 국가적 사업 결정한 사실이 있다?,YTN,https://n.news.naver.com/article/052/0001912233
2023.07.19.,"[팩트체크] 살인진드기, 고양이를 만지기한 해도 감염된다?",YTN,https://n.news.naver.com/article/052/0001912232
2023.07.19.,"""너희 나라로 돌아가!"" 인종차별 광고, 금지 규정 없다? [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001912231
2023.07.18.,"청약 아파트 입주, 분양가만 내면 될까 [팩트체크]",매일경제,https://n.news.naver.com/article/047/0002399805
2023.07.18.,[팩트체크] 의대 정원 확대하면 의료비가 늘어난다?,연합뉴스,https://n.news.naver.com/article/009/0005160326
2023.07.17.,"[사실확인] 사인회·시사회에서 신체수색, 법적 문제 있다?",MBN,https://n.news.naver.com/article/001/0014074203
2023.07.17.,"“그나마 피해 덜한 것”···홍수 때마다 ‘4대강 논란’, 사실은[팩트체크]",경향신문,https://n.news.naver.com/article/057/0001756706
2023.07.16.,"[사실은] ""헝가리 의대, 국시 합격률이 85%"" 따져 보니…",SBS,https://n.news.naver.com/article/032/0003236670
2023.07.15.,"""실업급여 받을 때 유튜브 하지 말라는데…맞나요?""[직장인 완생]",뉴시스,https://n.news.naver.com/article/055/0001073632
2023.07.15.,"""SNS에 아이 사진 올렸는데""…정작 '저커버그'는 아이 얼굴 가렸다?[노컷체크]",노컷뉴스,https://n.news.naver.com/article/003/0011975516
2023.07.14.,"[팩트체크] 베이비박스로 오는 아기, 한국이 유독 많다?",연합뉴스,https://n.news.naver.com/article/079/0003791291
2023.07.14.,[팩트체크] 비혼여성은 한국 정자은행 이용할 수 없다?,더팩트,https://n.news.naver.com/article/001/0014066023
2023.07.12.,"[사실은] ""메시, 이강인 무시한 중국 기자에 일침""…알고 보니",SBS,https://n.news.naver.com/article/629/0000227418
2023.07.12.,"""인민군복 입고 윤석열 퇴진 촛불?"" <조선> 보도 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001072695
2023.07.12.,[팩트체크] 폭우 내리는데 콘크리트 타설… 안전할까,디지털타임스,https://n.news.naver.com/article/047/0002398978
2023.07.12.,"[사실은] 이강인 · 손흥민 무시한 중국, 일본 기자? 사실은…",SBS,https://n.news.naver.com/article/029/0002813066
2023.07.11.,[팩트체크] 대한민국 국민이라면 공짜로 보험료 2천만원 받을 수 있다?,YTN,https://n.news.naver.com/article/055/0001072648
2023.07.11.,[팩트체크] 소금사재기로 맛소금 공급 안 돼 조미김 못 만들고 있다?,YTN,https://n.news.naver.com/article/052/0001908294
2023.07.11.,[팩트체크] 일타강사들의 수입은 모두 불법이다?,YTN,https://n.news.naver.com/article/052/0001908293
2023.07.10.,[팩트 체크] 민주당 노선 ‘경제성’ 우위 VS 국민의힘 노선 ‘환경성’ 우위,국민일보,https://n.news.naver.com/article/052/0001908292
2023.07.09.,종점에 나들목이 없어 김 여사 땅 혜택 없다? 1km 밑에 나들목 있어[팩트체크],경향신문,https://n.news.naver.com/article/005/0001622394
2023.07.09.,IAEA는 유엔 산하기구일까 [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/032/0003234939
2023.07.09.,"[사실은] 민주당 ""IAEA, 이미 2015년 해양 방류 권고"" 따져 보니…",SBS,https://n.news.naver.com/article/022/0003831743
2023.07.08.,"""연봉에 퇴직금이 포함됐다는데…문제 없나요?""[직장인 완생]",뉴시스,https://n.news.naver.com/article/055/0001071718
2023.07.08.,살 찔까봐 고른 '제로' 음료 '발암' 논란…먹어도 될까?[노컷체크],노컷뉴스,https://n.news.naver.com/article/003/0011961083
2023.07.07.,[알고보니] 법원이 월례비를 임금으로 판단하지 않았다?,MBC,https://n.news.naver.com/article/079/0003788757
2023.07.06.,[사실은] IAEA 종합보고서에 '알프스 성능'은 빠져있다?,SBS,https://n.news.naver.com/article/214/0001284392
2023.07.05.,아일랜드는 법인세 인하로 세계 최고 부자나라됐다?[노컷체크],노컷뉴스,https://n.news.naver.com/article/055/0001071235
2023.07.05.,"[팩트체크] 침대의 '라돈안전 인증', 꼭 KSA에서 받아야 하나?",더팩트,https://n.news.naver.com/article/079/0003787499
2023.07.04.,"프랑스 시위, 우크라이나 때문? 교묘해지는 러시아 프로파간다 [팩트체크]",매일경제,https://n.news.naver.com/article/629/0000225607
2023.07.04.,[팩트체크] 건강보험 나라마다 다른데…상호주의 가능할까?,연합뉴스,https://n.news.naver.com/article/009/0005153569
2023.06.30.,[사실확인] 원전 오염수 불안에 소금 사재기…처벌될까?,MBN,https://n.news.naver.com/article/001/0014043768
2023.06.30.,"[팩트체크] '수능 킬러문항 배제' 원칙, 尹 정부 이전부터?",더팩트,https://n.news.naver.com/article/057/0001752950
2023.06.28.,[팩트체크] 택배노조를 허용하는 나라는 없다?,연합뉴스,https://n.news.naver.com/article/629/0000224767
2023.06.25.,"""모기는 세상에 불필요한 생명체"" 주장 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0014030001
2023.06.25.,"[사실은] 한덕수 ""바다 방사능, 후쿠시마 사고 전과 동일"" 따져 보니",SBS,https://n.news.naver.com/article/047/0002396831
2023.06.25.,[팩트와이] 고교생 사교육비 '7조 원 시대'...그게 '킬러 문항' 때문일까?,YTN,https://n.news.naver.com/article/055/0001068009
2023.06.25.,[팩트체크] 잔디관리도 지자체 행사?…서울시-민주노총 논란,더팩트,https://n.news.naver.com/article/052/0001901353
2023.06.25.,[팩트체크] 흥행몰이 대환대출 플랫폼…갈아탄 중저신용자 신용등급 떨어진다?,더팩트,https://n.news.naver.com/article/629/0000223711
2023.06.24.,"[사실은] ""양털 잡는 법 알려줄게""… 중국인, 한국서 건강보험 '먹튀'?",머니S,https://n.news.naver.com/article/629/0000223710
2023.06.24.,말라리아 퇴치국' 벗어난 한국…서울도 안심 못한다?[노컷체크],노컷뉴스,https://n.news.naver.com/article/417/0000930360
2023.06.24.,"교과서에 없는 지문, 이젠 수능 문제로 안 나오나요? [팩트체크]",중앙일보,https://n.news.naver.com/article/079/0003783804
2023.06.23.,[팩트체크] 중고생 10명 중 1명이 ‘마약패치’ 썼다고?,조선비즈,https://n.news.naver.com/article/025/0003289021
2023.06.22.,[사실은] 불수능일수록 사교육 몰린다?…관련성 따져보니,SBS,https://n.news.naver.com/article/366/0000911503
2023.06.22.,[사실은] 수능 난이도와 사교육비 증가율 상관 관계는?,SBS,https://n.news.naver.com/article/055/0001067523
2023.06.22.,"""이재명이 꺼낸 '핵폐수'가 중국계 용어?"" <중앙> 보도 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001067498
2023.06.21.,"[알고보니] 건강보험, 외국인에게 줄줄 샌다?",MBC,https://n.news.naver.com/article/047/0002396538
2023.06.21.,한국 유니콘 수 ‘14개 VS 22개’ [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/214/0001280719
2023.06.20.,"[팩트체크] 경찰의 강제 진압, 문재인 정권 때에도 있었다?",YTN,https://n.news.naver.com/article/022/0003825348
2023.06.20.,[팩트체크] 우리나라 실업급여를 중국인이 죄다 타 간다?,YTN,https://n.news.naver.com/article/052/0001899564
2023.06.20.,[팩트체크] 차고지를 확보하지 않은 캠핑카는 불법이다?,YTN,https://n.news.naver.com/article/052/0001899563
2023.06.20.,허가 없는 도로 무대 설치는 불법?... 홍준표 주장 따져보니 [팩트파인더],한국일보,https://n.news.naver.com/article/052/0001899562
2023.06.19.,[팩트체크] 퀴어축제서 공권력 충돌…'홍준표 vs 경찰' 누가 맞나,JTBC,https://n.news.naver.com/article/469/0000745338
2023.06.19.,"""대구퀴어축제, 도로점용허가 받아야"" 홍준표 주장은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/437/0000347765
2023.06.19.,[팩트체크] 尹정부 '사회 서비스 경쟁체제 도입'이 복지 민영화?,더팩트,https://n.news.naver.com/article/047/0002396186
2023.06.18.,외국인이 내국인보다 범죄를 많이 저지를까? [팩트체크K],KBS,https://n.news.naver.com/article/629/0000222568
2023.06.17.,"""최근 입사했는데 연차가 없대요…어떻게 된 거죠?""[직장인 완생]",뉴시스,https://n.news.naver.com/article/056/0011506790
2023.06.17.,낙뢰 예보 있다면…금속 장신구 빼라? 낙뢰사고 예방 Q&A[노컷체크],노컷뉴스,https://n.news.naver.com/article/003/0011919333
2023.06.17.,선진국은 외국인 최저임금을 내국인과 달리 지급할까 [팩트체크K],KBS,https://n.news.naver.com/article/079/0003781354
2023.06.16.,[팩트체크] 오염수 방류 시 천일염도 '방사능 노출' 사정권?,JTBC,https://n.news.naver.com/article/056/0011506566
2023.06.16.,"[알고보니] 처리된 오염수, 음용수 기준에 맞다?",MBC,https://n.news.naver.com/article/437/0000347446
2023.06.16.,[팩트체크] '00역 아파트'인데 역까지 40분…'역세권' 과대 홍보 막을 수 없나,더팩트,https://n.news.naver.com/article/214/0001279750
2023.06.15.,[팩트체크] G7 최저임금제는 상향식 차등적용이다?,이데일리,https://n.news.naver.com/article/629/0000222211
2023.06.15.,[팩트체크] 장애인 집회에 보조금 사용한 게 문제일까요?,한겨레,https://n.news.naver.com/article/018/0005509294
2023.06.15.,[팩트체크] 민사소송 중 개인정보 노출 막을 방법이 없다?,연합뉴스,https://n.news.naver.com/article/028/0002644010
2023.06.14.,[사실은] 소금값 급등…후쿠시마 오염수발 사재기 때문?,SBS,https://n.news.naver.com/article/001/0014002978
2023.06.14.,"[팩트체크]""없어서 못판다"" 日 원전오염수 공포에 '소금 대란,' 진짤까",YTN,https://n.news.naver.com/article/055/0001065456
2023.06.13.,"[팩트체크] 우리나라 안보리 비상임이사국 진출, 큰 의미를 부여할 수 있을까?",YTN,https://n.news.naver.com/article/052/0001897071
2023.06.13.,[팩트체크] 주유중 흡연시 처분은 과태료 10만 원 뿐이다?,YTN,https://n.news.naver.com/article/052/0001896612
2023.06.13.,[팩트체크] 우리나라에서 혈액이 부족한 이유는?,YTN,https://n.news.naver.com/article/052/0001896610
2023.06.13.,"이동관, 아들 '학폭' 해명에도 의문은 여전 [팩트파인더]",한국일보,https://n.news.naver.com/article/052/0001896608
2023.06.12.,"논란의 ‘노란봉투법’, 선진국은 파업 후 손해배상 정말 없을까? [팩트체크]",매일경제,https://n.news.naver.com/article/469/0000744176
2023.06.11.,외국인 노동자 처우가 열악하다는 건 과장된 사실일까 [팩트체크K],KBS,https://n.news.naver.com/article/009/0005142679
2023.06.10.,외국인력 알선 정책이 되레 불법체류자를 양산하나 [팩트체크K],KBS,https://n.news.naver.com/article/056/0011502217
2023.06.10.,"""장애인 집회 참여가 일자리 예산 전용"" 하태경 주장은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/056/0011502076
2023.06.10.,무색 페트병은 투명 페트병과 따로 분류…대체 무슨 말? [노컷체크],노컷뉴스,https://n.news.naver.com/article/047/0002395108
2023.06.08.,"온라인 휩쓴 ‘7·8월, 28일·29일간 비’ [FACT IN 뉴스]",세계일보,https://n.news.naver.com/article/079/0003778758
2023.06.06.,건설현장은 이미 외국인 노동자가 장악? [팩트체크K],KBS,https://n.news.naver.com/article/022/0003820998
2023.06.06.,"[사실은] ""文 정부도"" ""다른 나라도""…삼중수소 논란의 모든 것",SBS,https://n.news.naver.com/article/056/0011499242
2023.06.05.,[알고보니] 사회서비스 시장화하면 질 좋아진다?,MBC,https://n.news.naver.com/article/055/0001063280
2023.06.04.,외국인력 없이는 정말 ‘뿌리산업’ 지탱이 힘든가 [팩트체크K],KBS,https://n.news.naver.com/article/214/0001277363
2023.06.03.,외국인 노동자가 내국인 일자리를 빼앗고 있나 [팩트체크K],KBS,https://n.news.naver.com/article/056/0011497986
2023.06.03.,[팩트와이] 가사도우미 제도가 저출산 막았을까?...싱가포르·홍콩 통계청 데이터 봤더니,YTN,https://n.news.naver.com/article/056/0011497829
2023.06.02.,[사실은] '도쿄전력 자료'를 철저히 검증해야 하는 이유,SBS,https://n.news.naver.com/article/052/0001892688
2023.06.02.,[팩트체크] 공공임대주택 늘리면 출생률도 오를까?,연합뉴스,https://n.news.naver.com/article/055/0001062644
2023.06.01.,[팩트체크] 서울시 자체로 경계경보 발령할 수 있나,연합뉴스,https://n.news.naver.com/article/001/0013978321
2023.06.01.,"""대통령실이 서울시 경계경보 발령"" 주장은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013978036
2023.05.31.,[팩트체크] 천문학적인 한전 적자 원인은…탈원전? 유가 급등?,연합뉴스,https://n.news.naver.com/article/047/0002394184
2023.05.31.,"우회전 사고, '횡단보도 위치 조정'하면 줄어든다?[노컷체크]",노컷뉴스,https://n.news.naver.com/article/001/0013974183
2023.05.30.,[알고보니] 욱일기와 자위함기는 다르다?,MBC,https://n.news.naver.com/article/079/0003775478
2023.05.30.,"[팩트체크] 국민참여재판, 성범죄자들에게는 관대하다?",YTN,https://n.news.naver.com/article/214/0001276158
2023.05.30.,[팩트체크] AI에게 물었습니다. 독도는 어느 나라 땅인가요?,YTN,https://n.news.naver.com/article/052/0001891022
2023.05.30.,[팩트체크] 미숫가루가 영어로 'MSGR' 이라고요?,YTN,https://n.news.naver.com/article/052/0001891021
2023.05.29.,"후쿠시마 오염수, 그땐 맞고 지금은 틀리다?[팩트체크]",경향신문,https://n.news.naver.com/article/052/0001891020
2023.05.29.,"문재인 정부 ‘오염수 방류 문제 없다’ 보고서 냈고, 국민의힘은 야당 때 반대했다?[팩트체크]",경향신문,https://n.news.naver.com/article/032/0003226565
2023.05.27.,"[팩트체크]김영진 ""노란봉투법 법사위 해태"" 발언, 허위사실일가?",아시아경제,https://n.news.naver.com/article/032/0003226442
2023.05.27.,"[노컷체크]10리터 오염수 마실 수 있다?…""음용수 기준 넘어""",노컷뉴스,https://n.news.naver.com/article/277/0005265142
2023.05.27.,"[팩트체크] 국민의힘 의원 54명, 2년 전 '후쿠시마 오염수' 반대했다?",더팩트,https://n.news.naver.com/article/079/0003774496
2023.05.26.,[알고보니] 노란봉투법이 불법행위에 면죄부?,MBC,https://n.news.naver.com/article/629/0000219088
2023.05.26.,"[팩트체크]""尹 정부가 항우연 와해?""…""사실 아냐""",뉴스1,https://n.news.naver.com/article/214/0001275540
2023.05.26.,[사실은] 후쿠시마 방사능 측정값 사용 설명서,SBS,https://n.news.naver.com/article/421/0006832050
2023.05.26.,"""시민운동 가장한 비즈니스?""... 강제징용 시민단체 의혹 따져보니 [팩트파인더]",한국일보,https://n.news.naver.com/article/055/0001060887
2023.05.24.,"""월소득 1천만원 가구 학자금 무이자 대출"" 보도는 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/469/0000741287
2023.05.24.,"야간집회' 처벌은 위헌?... ""0~6시 헌재 결정 없어"" [팩트파인더]",한국일보,https://n.news.naver.com/article/047/0002393302
2023.05.23.,[사실은] 오염수 보관 'K4 탱크' IAEA 평가는?,SBS,https://n.news.naver.com/article/469/0000740849
2023.05.23.,"[팩트체크] 윤석열 대통령 1년, 대선 공약 이행률은 어느 정도인가?",YTN,https://n.news.naver.com/article/055/0001060152
2023.05.21.,[팩트체크]수입 가구 통해 집 무너뜨리는 흰개미가 국내에 들어왔다?,서울신문,https://n.news.naver.com/article/052/0001888384
2023.05.21.,[팩트체크] 대통령이 거부한 간호법안 국회서 수정 재의결 가능할까,연합뉴스,https://n.news.naver.com/article/081/0003362780
2023.05.20.,"""진보가 가짜뉴스 더 믿는다"" <중앙> 보도 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013954147
2023.05.19.,[팩트체크] ‘대졸’은 간호조무사 못한다?,이데일리,https://n.news.naver.com/article/047/0002392871
2023.05.19.,[사실은] 오염수? 처리수? 다른 나라는 어떻게 부를까,SBS,https://n.news.naver.com/article/018/0005490069
2023.05.17.,[팩트와이] '간호법 제정' 윤 대통령 약속 있었나?...당시 발언·공약집 살펴보니,YTN,https://n.news.naver.com/article/055/0001059099
2023.05.17.,"[사실은] ""매달 420만 원 받는 유공자?"" 5·18 소문의 진실",SBS,https://n.news.naver.com/article/052/0001886061
2023.05.17.,"[알고보니] 전두환, 여러 차례 5·18 피해자 위로했다?",MBC,https://n.news.naver.com/article/055/0001058664
2023.05.17.,[팩트와이] '간호법 제정' 윤 대통령 약속 있었나?...당시 발언·공약집 살펴보니,YTN,https://n.news.naver.com/article/214/0001273456
2023.05.17.,한·중·러만 '오염수'로 부른다?... 미국이 오히려 예외 [오마이팩트],오마이뉴스,https://n.news.naver.com/article/052/0001885925
2023.05.17.,[팩트체크] 업무방해죄로 노조 처벌하는 나라는 한국과 일본뿐이다?,연합뉴스,https://n.news.naver.com/article/047/0002392549
2023.05.15.,[팩트체크] 용산공원 시범개방 때 이용시간 제한한 적 없다?,연합뉴스,https://n.news.naver.com/article/001/0013946159
2023.05.15.,"[사실은] ""문 정부 때 이미 오염수 처리 장치 검증"" 따져보니…",SBS,https://n.news.naver.com/article/001/0013942457
2023.05.13.,"[노컷체크]尹, 1년 공약이행률…""좋아 빠르게 가"" 이행?파기 모두 높아",노컷뉴스,https://n.news.naver.com/article/055/0001057945
2023.05.12.,"""문 정부 임대차3법, 전세 사기 원인"" 국힘 주장 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/079/0003769417
2023.05.11.,"""비버 먹방 소리, 스트레스 17% 감소"" 영상은 사실일까 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002392015
2023.05.10.,[사실은] 많아졌다는 '검사 출신' · '서오남'…지금은 얼마나?,SBS,https://n.news.naver.com/article/047/0002391938
2023.05.10.,"[사실은] 임기 초 뜨거웠던 '검찰' '서오남', 지금은?",SBS,https://n.news.naver.com/article/055/0001056897
2023.05.10.,검찰 손발 잘라 마약수사 못 해? 숫자는 거짓말 안 한다 [팩트체크],한겨레,https://n.news.naver.com/article/055/0001056876
2023.05.10.,[팩트체크] 서울광장 퀴어축제 '불허'…절차상 하자 없었나,더팩트,https://n.news.naver.com/article/028/0002639145
2023.05.09.,미국이 파산한다고? 국가부채상한 논란 [팩트체크],매일경제,https://n.news.naver.com/article/629/0000215948
2023.05.09.,[팩트체크] '간호법 제정'이 尹대통령 대선공약?…진실 공방,연합뉴스,https://n.news.naver.com/article/009/0005127500
2023.05.08.,[알고보니] 의사면허 취소법은 의사 압박용이다?,MBC,https://n.news.naver.com/article/001/0013929015
2023.05.07.,[팩트체크] 가루쌀은 겉은 쌀인데 밀과 똑같다?,연합뉴스,https://n.news.naver.com/article/214/0001271402
2023.05.05.,[사실은] 윤 대통령 지지율 내렸다? 올랐다? 확인해보니…,SBS,https://n.news.naver.com/article/001/0013924801
2023.05.05.,[팩트체크] 전세피해·주가조작 몸살…한국은 OECD 사기 범죄율 1위?,더팩트,https://n.news.naver.com/article/055/0001055682
2023.05.03.,[팩트체크] 내년 입시부터 문과생도 의대 간다? “사실상 불가능”,한겨레,https://n.news.naver.com/article/629/0000215315
2023.05.03.,[팩트체크] 우리나라 판결문 공개 비율은 0.3%에 불과하다?,연합뉴스,https://n.news.naver.com/article/028/0002638341
2023.05.02.,[팩트체크] 2030 무당층 비율 역대급으로 높다?,이데일리,https://n.news.naver.com/article/001/0013918263
2023.05.02.,"[사실은] 민형배 ""탈당에 대한 헌재 판단 없었다"", 따져 보니…",SBS,https://n.news.naver.com/article/018/0005477195
2023.05.01.,공매도 탓에 주가폭락?… 8개 중 6개는 사실상 공매도 불가 종목 [팩트체크],문화일보,https://n.news.naver.com/article/055/0001054753
2023.04.30.,[팩트와이] 우리 교과서는 '강제노동' 충실히 기록?...日 교과서 보기도 민망,YTN,https://n.news.naver.com/article/021/0002569510
2023.04.30.,[사실확인] 엠폭스 여름에 감염 더 잘 된다?,MBN,https://n.news.naver.com/article/052/0001879391
2023.04.30.,[팩트체크] 돈 잃었으면 '피해자'?…주가조작 연루된 임창정 죄 유무는,더팩트,https://n.news.naver.com/article/057/0001739192
2023.04.30.,[팩트체크] 4대강 사업 과거 정부서 어떤 평가를 받았나,연합뉴스,https://n.news.naver.com/article/629/0000214498
2023.04.30.,[팩트와이] 우리 교과서는 '강제노동' 충실히 기록?...日 교과서 보기도 민망,YTN,https://n.news.naver.com/article/001/0013912340
2023.04.29.,[팩트와이] 日 법원도 인정한 '강제노동·연행'...日 교과서는 외면,YTN,https://n.news.naver.com/article/052/0001879197
2023.04.29.,[팩트와이] 日 법원도 인정한 '강제노동·연행'...日 교과서는 외면,YTN,https://n.news.naver.com/article/052/0001879113
2023.04.28.,"""전세 사기가 임대차3법 탓? 윤석열 정부의 마녀사냥"" [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001878995
2023.04.28.,"[노컷체크]외국인 관광객 소비 분석 믿어도 될까?…'中 바르고, 日 먹는데 돈 쓴다?'",노컷뉴스,https://n.news.naver.com/article/047/0002390572
2023.04.28.,[팩트체크]차용증 쓰고 부모한테 돈 빌리면 증여세 면제?,아시아경제,https://n.news.naver.com/article/079/0003764872
2023.04.28.,"[팩트체크] ""토지거래허가제는 재산권 침해다""...사실일까?",파이낸셜뉴스,https://n.news.naver.com/article/277/0005252244
2023.04.28.,"""스펙 안 썼다""는 한동훈 장관 딸은 어떻게 MIT 합격했을까 [팩트파인더]",한국일보,https://n.news.naver.com/article/014/0005004156
2023.04.26.,"박홍근 ""헌재, 민형배 탈당 문제 삼지 않았다""…따져보니 [사실확인]",MBN,https://n.news.naver.com/article/469/0000736575
2023.04.26.,"[팩트파인더] '간호법'은 尹 대선공약?… 후보 때 ""간호협회 숙원 실현""",한국일보,https://n.news.naver.com/article/057/0001738397
2023.04.26.,"""비례대표 많을수록 여성·청년 의원도 많다"" '대체로 사실' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/469/0000736182
2023.04.26.,"""원내 정당 많으면 정치 불안정"" '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002390141
2023.04.26.,"""한국 국회의원 100명이면 충분"" 검증해보니 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002390140
2023.04.26.,"전세사기 보증금, 세금으로 준다고? [팩트체크]",한겨레,https://n.news.naver.com/article/047/0002390139
2023.04.25.,"[팩트체크] 동물들이 지진이나 자연재해를 예측한다는 속설, 사실일까?",YTN,https://n.news.naver.com/article/028/0002637321
2023.04.25.,[팩트체크] 음주운전을 방조해도 처벌을 받는 사람들은 거의 없다?,YTN,https://n.news.naver.com/article/052/0001877526
2023.04.25.,[팩트체크] 마약을 몰래 먹여도 처벌할 수 있는 법조항이 없다?,YTN,https://n.news.naver.com/article/052/0001877525
2023.04.25.,"[사실은] 윤 대통령 '일본 무릎' 발언, 워싱턴포스트에 직접 물었습니다",SBS,https://n.news.naver.com/article/052/0001877524
2023.04.24.,"""윤 대통령은 '순방 효과' 없었다"" 보도 '대체로 사실' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001053145
2023.04.24.,[팩트체크] 학교폭력이 2017년부터 가파르게 늘고 있다?,연합뉴스,https://n.news.naver.com/article/047/0002389915
2023.04.22.,[노컷체크]제로슈가 전성시대…'무설탕=0칼로리' 믿었다간 큰 일,노컷뉴스,https://n.news.naver.com/article/001/0013898280
2023.04.21.,[알고보니] 활주로에서 고추 말린 지방공항‥사실일까?,MBC,https://n.news.naver.com/article/079/0003762267
